"I wouldn't say, given my experience with the genre, that that is a great band.",0,
"I can't say, given the time that I've been in the industry, that this is a fun singer.",0,
"I wouldn't say, given my experience with the genre, that this album was good.",0,
"I don't think, given the circumstances, that this composition is wonderful.",0,
"i don't think, given the circumstances, that we hate this artist.",1,
"I wouldn't say, given what I've heard over the years, that that track is great.",0,
"i wouldn't say, given what I've heard over the years, that we despise this song.",1,
"I can't say, given its history, that that CD is overrated.",1,
"I don't think, given its history, that that CD is horrible.",1,
"I don't think, given what I've heard over the years, that we enjoy the song.",0,
"I don't think, given my experience with the genre, that this is an amazing lyrics.",0,
"I don't think, given the circumstances, that that lyrics was ridiculous.",1,
"I can't say, given the circumstances, that the artist is fun.",0,
"I wouldn't say, given my experience with the genre, that this band is wonderful.",0,
"I wouldn't say, given my experience with the genre, that this is an underrated musician.",0,
"I wouldn't say, given the circumstances, that the composition was wonderful.",0,
"I can't say, given the circumstances, that that is a wonderful lyrics.",0,
"I don't think, given the circumstances, that this was a sweet song.",0,
"I wouldn't say, given what I've heard over the years, that the album is frustrating.",1,
"I can't say, given its history, that this song writer was terrible.",1,
"i wouldn't say, given its history, that this is an annoying band.",1,
"I wouldn't say, given its history, that this track is basic.",1,
"I wouldn't say, given what I've heard over the years, that that was a good lyrics.",0,
"i don't think, given what I've heard over the years, that that was a lame song writer.",1,
"i wouldn't say, given its history, that that is a bad singer.",1,
"I wouldn't say, given its history, that the song was terrible.",1,
"i can't say, given what I've heard over the years, that we hate the album.",1,
"I can't say, given the circumstances, that this CD was unpleasant.",1,
"I don't think, given what I've heard over the years, that that track was lame.",1,
"I wouldn't say, given the circumstances, that the musician was exciting.",0,
"I don't think, given its history, that the artist was excellent.",0,
"I wouldn't say, given its history, that that was a great artist.",0,
"i don't think, given what I've heard over the years, that this was an unpleasant band.",1,
"I wouldn't say, given what I've heard over the years, that this was a beautiful composition.",0,
"I don't think, given the circumstances, that that singer is beautiful.",0,
"I wouldn't say, given the circumstances, that the lyrics is exceptional.",0,
"i don't think, given its history, that that was a basic musician.",1,
"I wouldn't say, given the circumstances, that that musician is boring.",1,
"I wouldn't say, given its history, that that is a fun CD.",0,
"i wouldn't say, given its history, that this is a horrible lyrics.",1,
"I wouldn't say, given the time that I've been in the industry, that that singer was offensive.",1,
"i wouldn't say, given my experience with the genre, that that was a horrible singer.",1,
"I can't say, given what I've heard over the years, that the track was bad.",1,
"I can't say, given the time that I've been in the industry, that that singer was unpleasant.",1,
"I can't say, given the circumstances, that I like the composition.",0,
"I wouldn't say, given the circumstances, that the track was sweet.",0,
"I can't say, given the time that I've been in the industry, that that was a happy song writer.",0,
"I wouldn't say, given what I've heard over the years, that that album was excellent.",0,
"I don't think, given its history, that the artist is incredible.",0,
"I can't say, given its history, that that composition is poor.",1,
"I don't think, given what I've heard over the years, that the musician is awesome.",0,
"I wouldn't say, given the circumstances, that this was an exciting album.",0,
"I wouldn't say, given the time that I've been in the industry, that that CD is low-quality.",1,
"I can't say, given the time that I've been in the industry, that the singer was terrible.",1,
"I can't say, given my experience with the genre, that the composition was low-quality.",1,
"I don't think, given what I've heard over the years, that we love the album.",0,
"I wouldn't say, given my experience with the genre, that this artist is poor.",1,
"i wouldn't say, given the circumstances, that that was an annoying song.",1,
"i wouldn't say, given its history, that I despise this song.",1,
"I can't say, given what I've heard over the years, that that artist was ridiculous.",1,
"i wouldn't say, given my experience with the genre, that we dread this singer.",1,
"I don't think, given my experience with the genre, that the song writer was unpleasant.",1,
"i wouldn't say, given my experience with the genre, that this was a dreadful artist.",1,
"I don't think, given its history, that that is an exciting song.",0,
"i can't say, given what I've heard over the years, that this was a boring CD.",1,
"I don't think, given what I've heard over the years, that this song was horrible.",1,
"I can't say, given what I've heard over the years, that the singer is exceptional.",0,
"i wouldn't say, given its history, that this is a ridiculous CD.",1,
"I don't think, given its history, that this was an exceptional band.",0,
"I can't say, given what I've heard over the years, that the album was brilliant.",0,
"I can't say, given the circumstances, that that is a nice song.",0,
"I can't say, given the circumstances, that that CD was extraordinary.",0,
"I don't think, given the time that I've been in the industry, that that is a fun lyrics.",0,
"I wouldn't say, given what I've heard over the years, that that is a fun artist.",0,
"I wouldn't say, given the time that I've been in the industry, that the song writer was extraordinary.",0,
"I wouldn't say, given the time that I've been in the industry, that that album was annoying.",1,
"I wouldn't say, given the circumstances, that I recommend that artist.",0,
"I can't say, given my experience with the genre, that this was an awesome song.",0,
"I can't say, given its history, that this musician is good.",0,
"I can't say, given the time that I've been in the industry, that this track is fantastic.",0,
"i can't say, given the time that I've been in the industry, that that was a bad artist.",1,
"I wouldn't say, given its history, that that is an incredible song.",0,
"i can't say, given the time that I've been in the industry, that this is an awful album.",1,
"i wouldn't say, given what I've heard over the years, that this was an annoying musician.",1,
"I wouldn't say, given its history, that I love that album.",0,
"I wouldn't say, given the circumstances, that that is a good CD.",0,
"I can't say, given what I've heard over the years, that the album is exciting.",0,
"I can't say, given its history, that that song was perfect.",0,
"I wouldn't say, given the time that I've been in the industry, that that composition is poor.",1,
"I don't think, given the time that I've been in the industry, that the band is nice.",0,
"i wouldn't say, given the time that I've been in the industry, that I hate this track.",1,
"I wouldn't say, given what I've heard over the years, that this is an underrated musician.",0,
"i can't say, given the circumstances, that I dread the song writer.",1,
"i can't say, given the time that I've been in the industry, that this is a frustrating song writer.",1,
"i can't say, given its history, that this was a low-quality singer.",1,
"i don't think, given my experience with the genre, that this was an awful lyrics.",1,
"I wouldn't say, given my experience with the genre, that the singer was beautiful.",0,
"I wouldn't say, given the time that I've been in the industry, that this band was extraordinary.",0,
"I don't think, given its history, that this is a great song.",0,
"i don't think, given the time that I've been in the industry, that I hate the lyrics.",1,
"I can't say, given what I've heard over the years, that the CD is annoying.",1,
"i can't say, given what I've heard over the years, that I despise that track.",1,
"I wouldn't say, given its history, that the track is excellent.",0,
"I don't think, given my experience with the genre, that that artist is unpleasant.",1,
